file,speaker,corrupted,sentence_code,sentence,emotion_code,emotion
1065/1065_IOM_FEA_XX.wav,1065,False,IOM,I'm on my way to the meeting,FEA,fear
1065/1065_IOM_DIS_XX.wav,1065,False,IOM,I'm on my way to the meeting,DIS,disgust
1065/1065_IWW_NEU_XX.wav,1065,False,IWW,I wonder what this is about,NEU,neutral
1065/1065_IWW_HAP_XX.wav,1065,False,IWW,I wonder what this is about,HAP,happy/joy
1065/1065_IWW_SAD_XX.wav,1065,False,IWW,I wonder what this is about,SAD,sad
1065/1065_IWW_ANG_XX.wav,1065,False,IWW,I wonder what this is about,ANG,anger
1065/1065_IWW_FEA_XX.wav,1065,False,IWW,I wonder what this is about,FEA,fear
1065/1065_IWW_DIS_XX.wav,1065,False,IWW,I wonder what this is about,DIS,disgust
1065/1065_TAI_NEU_XX.wav,1065,False,TAI,The airplane is almost full,NEU,neutral
1065/1065_TAI_HAP_XX.wav,1065,False,TAI,The airplane is almost full,HAP,happy/joy
1065/1065_TAI_SAD_XX.wav,1065,False,TAI,The airplane is almost full,SAD,sad
1065/1065_TAI_ANG_XX.wav,1065,False,TAI,The airplane is almost full,ANG,anger
1065/1065_TAI_FEA_XX.wav,1065,False,TAI,The airplane is almost full,FEA,fear
1065/1065_TAI_DIS_XX.wav,1065,False,TAI,The airplane is almost full,DIS,disgust
1065/1065_MTI_NEU_XX.wav,1065,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1065/1065_MTI_HAP_XX.wav,1065,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1065/1065_MTI_SAD_XX.wav,1065,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1065/1065_MTI_ANG_XX.wav,1065,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1065/1065_MTI_FEA_XX.wav,1065,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1065/1065_MTI_DIS_XX.wav,1065,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1065/1065_IWL_NEU_XX.wav,1065,False,IWL,I would like a new alarm clock,NEU,neutral
1065/1065_IWL_HAP_XX.wav,1065,False,IWL,I would like a new alarm clock,HAP,happy/joy
1065/1065_IWL_SAD_XX.wav,1065,False,IWL,I would like a new alarm clock,SAD,sad
1065/1065_IWL_ANG_XX.wav,1065,False,IWL,I would like a new alarm clock,ANG,anger
1065/1065_IWL_FEA_XX.wav,1065,False,IWL,I would like a new alarm clock,FEA,fear
1065/1065_IWL_DIS_XX.wav,1065,False,IWL,I would like a new alarm clock,DIS,disgust
1065/1065_ITH_NEU_XX.wav,1065,False,ITH,I think I have a doctor's appointment,NEU,neutral
1065/1065_ITH_HAP_XX.wav,1065,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1065/1065_ITH_SAD_XX.wav,1065,False,ITH,I think I have a doctor's appointment,SAD,sad
1065/1065_ITH_ANG_XX.wav,1065,False,ITH,I think I have a doctor's appointment,ANG,anger
1065/1065_ITH_FEA_XX.wav,1065,False,ITH,I think I have a doctor's appointment,FEA,fear
1065/1065_ITH_DIS_XX.wav,1065,False,ITH,I think I have a doctor's appointment,DIS,disgust
1065/1065_DFA_NEU_XX.wav,1065,False,DFA,Don't forget a jacket,NEU,neutral
1065/1065_DFA_HAP_XX.wav,1065,False,DFA,Don't forget a jacket,HAP,happy/joy
1065/1065_DFA_SAD_XX.wav,1065,False,DFA,Don't forget a jacket,SAD,sad
1065/1065_DFA_ANG_XX.wav,1065,False,DFA,Don't forget a jacket,ANG,anger
1065/1065_DFA_FEA_XX.wav,1065,False,DFA,Don't forget a jacket,FEA,fear
1065/1065_DFA_DIS_XX.wav,1065,False,DFA,Don't forget a jacket,DIS,disgust
1065/1065_ITS_NEU_XX.wav,1065,False,ITS,I think I've seen this before,NEU,neutral
1065/1065_ITS_HAP_XX.wav,1065,False,ITS,I think I've seen this before,HAP,happy/joy
1065/1065_ITS_SAD_XX.wav,1065,False,ITS,I think I've seen this before,SAD,sad
1065/1065_ITS_ANG_XX.wav,1065,False,ITS,I think I've seen this before,ANG,anger
1065/1065_ITS_FEA_XX.wav,1065,False,ITS,I think I've seen this before,FEA,fear
1065/1065_ITS_DIS_XX.wav,1065,False,ITS,I think I've seen this before,DIS,disgust
1065/1065_TSI_NEU_XX.wav,1065,False,TSI,The surface is slick,NEU,neutral
1065/1065_TSI_HAP_XX.wav,1065,False,TSI,The surface is slick,HAP,happy/joy
1065/1065_TSI_SAD_XX.wav,1065,False,TSI,The surface is slick,SAD,sad
1065/1065_TSI_ANG_XX.wav,1065,False,TSI,The surface is slick,ANG,anger
1065/1065_TSI_FEA_XX.wav,1065,False,TSI,The surface is slick,FEA,fear
1065/1065_TSI_DIS_XX.wav,1065,False,TSI,The surface is slick,DIS,disgust
1065/1065_WSI_NEU_XX.wav,1065,False,WSI,We'll stop in a couple of minutes,NEU,neutral
1065/1065_WSI_HAP_XX.wav,1065,False,WSI,We'll stop in a couple of minutes,HAP,happy/joy
1065/1065_WSI_SAD_XX.wav,1065,False,WSI,We'll stop in a couple of minutes,SAD,sad
1065/1065_WSI_ANG_XX.wav,1065,False,WSI,We'll stop in a couple of minutes,ANG,anger
1065/1065_WSI_FEA_XX.wav,1065,False,WSI,We'll stop in a couple of minutes,FEA,fear
1065/1065_WSI_DIS_XX.wav,1065,False,WSI,We'll stop in a couple of minutes,DIS,disgust
1066/1066_IEO_NEU_XX.wav,1066,False,IEO,It's eleven o'clock,NEU,neutral
1066/1066_IEO_HAP_LO.wav,1066,False,IEO,It's eleven o'clock,HAP,happy/joy
1066/1066_IEO_HAP_MD.wav,1066,False,IEO,It's eleven o'clock,HAP,happy/joy
1066/1066_IEO_HAP_HI.wav,1066,False,IEO,It's eleven o'clock,HAP,happy/joy
1066/1066_IEO_SAD_LO.wav,1066,False,IEO,It's eleven o'clock,SAD,sad
1066/1066_IEO_SAD_MD.wav,1066,False,IEO,It's eleven o'clock,SAD,sad
1066/1066_IEO_SAD_HI.wav,1066,False,IEO,It's eleven o'clock,SAD,sad
1066/1066_IEO_ANG_LO.wav,1066,False,IEO,It's eleven o'clock,ANG,anger
1066/1066_IEO_ANG_MD.wav,1066,False,IEO,It's eleven o'clock,ANG,anger
1066/1066_IEO_ANG_HI.wav,1066,False,IEO,It's eleven o'clock,ANG,anger
1066/1066_IEO_FEA_LO.wav,1066,False,IEO,It's eleven o'clock,FEA,fear
1066/1066_IEO_FEA_MD.wav,1066,False,IEO,It's eleven o'clock,FEA,fear
1066/1066_IEO_FEA_HI.wav,1066,False,IEO,It's eleven o'clock,FEA,fear
1066/1066_IEO_DIS_LO.wav,1066,False,IEO,It's eleven o'clock,DIS,disgust
1066/1066_IEO_DIS_MD.wav,1066,False,IEO,It's eleven o'clock,DIS,disgust
1066/1066_IEO_DIS_HI.wav,1066,False,IEO,It's eleven o'clock,DIS,disgust
1066/1066_TIE_NEU_XX.wav,1066,False,TIE,That is exactly what happened,NEU,neutral
1066/1066_TIE_HAP_XX.wav,1066,False,TIE,That is exactly what happened,HAP,happy/joy
1066/1066_TIE_SAD_XX.wav,1066,False,TIE,That is exactly what happened,SAD,sad
1066/1066_TIE_ANG_XX.wav,1066,False,TIE,That is exactly what happened,ANG,anger
1066/1066_TIE_FEA_XX.wav,1066,False,TIE,That is exactly what happened,FEA,fear
1066/1066_TIE_DIS_XX.wav,1066,False,TIE,That is exactly what happened,DIS,disgust
1066/1066_IOM_NEU_XX.wav,1066,False,IOM,I'm on my way to the meeting,NEU,neutral
1066/1066_IOM_HAP_XX.wav,1066,False,IOM,I'm on my way to the meeting,HAP,happy/joy
1066/1066_IOM_SAD_XX.wav,1066,False,IOM,I'm on my way to the meeting,SAD,sad
1066/1066_IOM_ANG_XX.wav,1066,False,IOM,I'm on my way to the meeting,ANG,anger
1066/1066_IOM_FEA_XX.wav,1066,False,IOM,I'm on my way to the meeting,FEA,fear
1066/1066_IOM_DIS_XX.wav,1066,False,IOM,I'm on my way to the meeting,DIS,disgust
1066/1066_IWW_NEU_XX.wav,1066,False,IWW,I wonder what this is about,NEU,neutral
1066/1066_IWW_HAP_XX.wav,1066,False,IWW,I wonder what this is about,HAP,happy/joy
1066/1066_IWW_SAD_XX.wav,1066,False,IWW,I wonder what this is about,SAD,sad
1066/1066_IWW_ANG_XX.wav,1066,False,IWW,I wonder what this is about,ANG,anger
1066/1066_IWW_FEA_XX.wav,1066,False,IWW,I wonder what this is about,FEA,fear
1066/1066_IWW_DIS_XX.wav,1066,False,IWW,I wonder what this is about,DIS,disgust
1066/1066_TAI_NEU_XX.wav,1066,False,TAI,The airplane is almost full,NEU,neutral
1066/1066_TAI_HAP_XX.wav,1066,False,TAI,The airplane is almost full,HAP,happy/joy
1066/1066_TAI_SAD_XX.wav,1066,False,TAI,The airplane is almost full,SAD,sad
1066/1066_TAI_ANG_XX.wav,1066,False,TAI,The airplane is almost full,ANG,anger
1066/1066_TAI_FEA_XX.wav,1066,False,TAI,The airplane is almost full,FEA,fear
1066/1066_TAI_DIS_XX.wav,1066,False,TAI,The airplane is almost full,DIS,disgust
1066/1066_MTI_NEU_XX.wav,1066,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1066/1066_MTI_HAP_XX.wav,1066,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1066/1066_MTI_SAD_XX.wav,1066,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1066/1066_MTI_ANG_XX.wav,1066,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1066/1066_MTI_FEA_XX.wav,1066,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1066/1066_MTI_DIS_XX.wav,1066,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1066/1066_IWL_NEU_XX.wav,1066,False,IWL,I would like a new alarm clock,NEU,neutral
1066/1066_IWL_HAP_XX.wav,1066,False,IWL,I would like a new alarm clock,HAP,happy/joy
1066/1066_IWL_SAD_XX.wav,1066,False,IWL,I would like a new alarm clock,SAD,sad
1066/1066_IWL_ANG_XX.wav,1066,False,IWL,I would like a new alarm clock,ANG,anger
1066/1066_IWL_FEA_XX.wav,1066,False,IWL,I would like a new alarm clock,FEA,fear
1066/1066_IWL_DIS_XX.wav,1066,False,IWL,I would like a new alarm clock,DIS,disgust
1066/1066_ITH_NEU_XX.wav,1066,False,ITH,I think I have a doctor's appointment,NEU,neutral
1066/1066_ITH_HAP_XX.wav,1066,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1066/1066_ITH_SAD_XX.wav,1066,False,ITH,I think I have a doctor's appointment,SAD,sad
1066/1066_ITH_ANG_XX.wav,1066,False,ITH,I think I have a doctor's appointment,ANG,anger
1066/1066_ITH_FEA_XX.wav,1066,False,ITH,I think I have a doctor's appointment,FEA,fear
1066/1066_ITH_DIS_XX.wav,1066,False,ITH,I think I have a doctor's appointment,DIS,disgust
1066/1066_DFA_NEU_XX.wav,1066,False,DFA,Don't forget a jacket,NEU,neutral
1066/1066_DFA_HAP_XX.wav,1066,False,DFA,Don't forget a jacket,HAP,happy/joy
1066/1066_DFA_SAD_XX.wav,1066,False,DFA,Don't forget a jacket,SAD,sad
1066/1066_DFA_ANG_XX.wav,1066,False,DFA,Don't forget a jacket,ANG,anger
1066/1066_DFA_FEA_XX.wav,1066,False,DFA,Don't forget a jacket,FEA,fear
1066/1066_DFA_DIS_XX.wav,1066,False,DFA,Don't forget a jacket,DIS,disgust
1066/1066_ITS_NEU_XX.wav,1066,False,ITS,I think I've seen this before,NEU,neutral
1066/1066_ITS_HAP_XX.wav,1066,False,ITS,I think I've seen this before,HAP,happy/joy
1066/1066_ITS_SAD_XX.wav,1066,False,ITS,I think I've seen this before,SAD,sad
1066/1066_ITS_ANG_XX.wav,1066,False,ITS,I think I've seen this before,ANG,anger
1066/1066_ITS_FEA_XX.wav,1066,False,ITS,I think I've seen this before,FEA,fear
1066/1066_ITS_DIS_XX.wav,1066,False,ITS,I think I've seen this before,DIS,disgust
1066/1066_TSI_NEU_XX.wav,1066,False,TSI,The surface is slick,NEU,neutral
1066/1066_TSI_HAP_XX.wav,1066,False,TSI,The surface is slick,HAP,happy/joy
1066/1066_TSI_SAD_XX.wav,1066,False,TSI,The surface is slick,SAD,sad
1066/1066_TSI_ANG_XX.wav,1066,False,TSI,The surface is slick,ANG,anger
1066/1066_TSI_FEA_XX.wav,1066,False,TSI,The surface is slick,FEA,fear
1066/1066_TSI_DIS_XX.wav,1066,False,TSI,The surface is slick,DIS,disgust
1066/1066_WSI_NEU_XX.wav,1066,False,WSI,We'll stop in a couple of minutes,NEU,neutral
1066/1066_WSI_HAP_XX.wav,1066,False,WSI,We'll stop in a couple of minutes,HAP,happy/joy
1066/1066_WSI_SAD_XX.wav,1066,False,WSI,We'll stop in a couple of minutes,SAD,sad
1066/1066_WSI_ANG_XX.wav,1066,False,WSI,We'll stop in a couple of minutes,ANG,anger
1066/1066_WSI_FEA_XX.wav,1066,False,WSI,We'll stop in a couple of minutes,FEA,fear
1066/1066_WSI_DIS_XX.wav,1066,False,WSI,We'll stop in a couple of minutes,DIS,disgust
1067/1067_IEO_NEU_XX.wav,1067,False,IEO,It's eleven o'clock,NEU,neutral
1067/1067_IEO_HAP_LO.wav,1067,False,IEO,It's eleven o'clock,HAP,happy/joy
1067/1067_IEO_HAP_MD.wav,1067,False,IEO,It's eleven o'clock,HAP,happy/joy
1067/1067_IEO_HAP_HI.wav,1067,False,IEO,It's eleven o'clock,HAP,happy/joy
1067/1067_IEO_SAD_LO.wav,1067,False,IEO,It's eleven o'clock,SAD,sad
1067/1067_IEO_SAD_MD.wav,1067,False,IEO,It's eleven o'clock,SAD,sad
1067/1067_IEO_SAD_HI.wav,1067,False,IEO,It's eleven o'clock,SAD,sad
1067/1067_IEO_ANG_LO.wav,1067,False,IEO,It's eleven o'clock,ANG,anger
1067/1067_IEO_ANG_MD.wav,1067,False,IEO,It's eleven o'clock,ANG,anger
1067/1067_IEO_ANG_HI.wav,1067,False,IEO,It's eleven o'clock,ANG,anger
1067/1067_IEO_FEA_LO.wav,1067,False,IEO,It's eleven o'clock,FEA,fear
1067/1067_IEO_FEA_MD.wav,1067,False,IEO,It's eleven o'clock,FEA,fear
1067/1067_IEO_FEA_HI.wav,1067,False,IEO,It's eleven o'clock,FEA,fear
1067/1067_IEO_DIS_LO.wav,1067,False,IEO,It's eleven o'clock,DIS,disgust
1067/1067_IEO_DIS_MD.wav,1067,False,IEO,It's eleven o'clock,DIS,disgust
1067/1067_IEO_DIS_HI.wav,1067,False,IEO,It's eleven o'clock,DIS,disgust
1067/1067_TIE_NEU_XX.wav,1067,False,TIE,That is exactly what happened,NEU,neutral
1067/1067_TIE_HAP_XX.wav,1067,False,TIE,That is exactly what happened,HAP,happy/joy
1067/1067_TIE_SAD_XX.wav,1067,False,TIE,That is exactly what happened,SAD,sad
1067/1067_TIE_ANG_XX.wav,1067,False,TIE,That is exactly what happened,ANG,anger
1067/1067_TIE_FEA_XX.wav,1067,False,TIE,That is exactly what happened,FEA,fear
1067/1067_TIE_DIS_XX.wav,1067,False,TIE,That is exactly what happened,DIS,disgust
1067/1067_IOM_NEU_XX.wav,1067,False,IOM,I'm on my way to the meeting,NEU,neutral
1067/1067_IOM_HAP_XX.wav,1067,False,IOM,I'm on my way to the meeting,HAP,happy/joy
1067/1067_IOM_SAD_XX.wav,1067,False,IOM,I'm on my way to the meeting,SAD,sad
1067/1067_IOM_ANG_XX.wav,1067,False,IOM,I'm on my way to the meeting,ANG,anger
1067/1067_IOM_FEA_XX.wav,1067,False,IOM,I'm on my way to the meeting,FEA,fear
1067/1067_IOM_DIS_XX.wav,1067,False,IOM,I'm on my way to the meeting,DIS,disgust
1067/1067_IWW_NEU_XX.wav,1067,False,IWW,I wonder what this is about,NEU,neutral
1067/1067_IWW_HAP_XX.wav,1067,False,IWW,I wonder what this is about,HAP,happy/joy
1067/1067_IWW_SAD_XX.wav,1067,False,IWW,I wonder what this is about,SAD,sad
1067/1067_IWW_ANG_XX.wav,1067,False,IWW,I wonder what this is about,ANG,anger
1067/1067_IWW_FEA_XX.wav,1067,False,IWW,I wonder what this is about,FEA,fear
1067/1067_IWW_DIS_XX.wav,1067,False,IWW,I wonder what this is about,DIS,disgust
1067/1067_TAI_NEU_XX.wav,1067,False,TAI,The airplane is almost full,NEU,neutral
1067/1067_TAI_HAP_XX.wav,1067,False,TAI,The airplane is almost full,HAP,happy/joy
1067/1067_TAI_SAD_XX.wav,1067,False,TAI,The airplane is almost full,SAD,sad
1067/1067_TAI_ANG_XX.wav,1067,False,TAI,The airplane is almost full,ANG,anger
1067/1067_TAI_FEA_XX.wav,1067,False,TAI,The airplane is almost full,FEA,fear
1067/1067_TAI_DIS_XX.wav,1067,False,TAI,The airplane is almost full,DIS,disgust
1067/1067_MTI_NEU_XX.wav,1067,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1067/1067_MTI_HAP_XX.wav,1067,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1067/1067_MTI_SAD_XX.wav,1067,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1067/1067_MTI_ANG_XX.wav,1067,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1067/1067_MTI_FEA_XX.wav,1067,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1067/1067_MTI_DIS_XX.wav,1067,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1067/1067_IWL_NEU_XX.wav,1067,False,IWL,I would like a new alarm clock,NEU,neutral
1067/1067_IWL_HAP_XX.wav,1067,False,IWL,I would like a new alarm clock,HAP,happy/joy
1067/1067_IWL_SAD_XX.wav,1067,False,IWL,I would like a new alarm clock,SAD,sad
1067/1067_IWL_ANG_XX.wav,1067,False,IWL,I would like a new alarm clock,ANG,anger
1067/1067_IWL_FEA_XX.wav,1067,False,IWL,I would like a new alarm clock,FEA,fear
1067/1067_IWL_DIS_XX.wav,1067,False,IWL,I would like a new alarm clock,DIS,disgust
1067/1067_ITH_NEU_XX.wav,1067,False,ITH,I think I have a doctor's appointment,NEU,neutral
1067/1067_ITH_HAP_XX.wav,1067,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1067/1067_ITH_SAD_XX.wav,1067,False,ITH,I think I have a doctor's appointment,SAD,sad
1067/1067_ITH_ANG_XX.wav,1067,False,ITH,I think I have a doctor's appointment,ANG,anger
1067/1067_ITH_FEA_XX.wav,1067,False,ITH,I think I have a doctor's appointment,FEA,fear
1067/1067_ITH_DIS_XX.wav,1067,False,ITH,I think I have a doctor's appointment,DIS,disgust
1067/1067_DFA_NEU_XX.wav,1067,False,DFA,Don't forget a jacket,NEU,neutral
1067/1067_DFA_HAP_XX.wav,1067,False,DFA,Don't forget a jacket,HAP,happy/joy
1067/1067_DFA_SAD_XX.wav,1067,False,DFA,Don't forget a jacket,SAD,sad
1067/1067_DFA_ANG_XX.wav,1067,False,DFA,Don't forget a jacket,ANG,anger
1067/1067_DFA_FEA_XX.wav,1067,False,DFA,Don't forget a jacket,FEA,fear
1067/1067_DFA_DIS_XX.wav,1067,False,DFA,Don't forget a jacket,DIS,disgust
1067/1067_ITS_NEU_XX.wav,1067,False,ITS,I think I've seen this before,NEU,neutral
1067/1067_ITS_HAP_XX.wav,1067,False,ITS,I think I've seen this before,HAP,happy/joy
1067/1067_ITS_SAD_XX.wav,1067,False,ITS,I think I've seen this before,SAD,sad
1067/1067_ITS_ANG_XX.wav,1067,False,ITS,I think I've seen this before,ANG,anger
1067/1067_ITS_FEA_XX.wav,1067,False,ITS,I think I've seen this before,FEA,fear
1067/1067_ITS_DIS_XX.wav,1067,False,ITS,I think I've seen this before,DIS,disgust
1067/1067_TSI_NEU_XX.wav,1067,False,TSI,The surface is slick,NEU,neutral
1067/1067_TSI_HAP_XX.wav,1067,False,TSI,The surface is slick,HAP,happy/joy
1067/1067_TSI_SAD_XX.wav,1067,False,TSI,The surface is slick,SAD,sad
1067/1067_TSI_ANG_XX.wav,1067,False,TSI,The surface is slick,ANG,anger
1067/1067_TSI_FEA_XX.wav,1067,False,TSI,The surface is slick,FEA,fear
1067/1067_TSI_DIS_XX.wav,1067,False,TSI,The surface is slick,DIS,disgust
1067/1067_WSI_NEU_XX.wav,1067,False,WSI,We'll stop in a couple of minutes,NEU,neutral
1067/1067_WSI_HAP_XX.wav,1067,False,WSI,We'll stop in a couple of minutes,HAP,happy/joy
1067/1067_WSI_SAD_XX.wav,1067,False,WSI,We'll stop in a couple of minutes,SAD,sad
1067/1067_WSI_ANG_XX.wav,1067,False,WSI,We'll stop in a couple of minutes,ANG,anger
1067/1067_WSI_FEA_XX.wav,1067,False,WSI,We'll stop in a couple of minutes,FEA,fear
1067/1067_WSI_DIS_XX.wav,1067,False,WSI,We'll stop in a couple of minutes,DIS,disgust
1068/1068_IEO_NEU_XX.wav,1068,False,IEO,It's eleven o'clock,NEU,neutral
1068/1068_IEO_HAP_LO.wav,1068,False,IEO,It's eleven o'clock,HAP,happy/joy
1068/1068_IEO_HAP_MD.wav,1068,False,IEO,It's eleven o'clock,HAP,happy/joy
1068/1068_IEO_HAP_HI.wav,1068,False,IEO,It's eleven o'clock,HAP,happy/joy
1068/1068_IEO_SAD_LO.wav,1068,False,IEO,It's eleven o'clock,SAD,sad
1068/1068_IEO_SAD_MD.wav,1068,False,IEO,It's eleven o'clock,SAD,sad
1068/1068_IEO_SAD_HI.wav,1068,False,IEO,It's eleven o'clock,SAD,sad
1068/1068_IEO_ANG_LO.wav,1068,False,IEO,It's eleven o'clock,ANG,anger
1068/1068_IEO_ANG_MD.wav,1068,False,IEO,It's eleven o'clock,ANG,anger
1068/1068_IEO_ANG_HI.wav,1068,False,IEO,It's eleven o'clock,ANG,anger
1068/1068_IEO_FEA_LO.wav,1068,False,IEO,It's eleven o'clock,FEA,fear
1068/1068_IEO_FEA_MD.wav,1068,False,IEO,It's eleven o'clock,FEA,fear
1068/1068_IEO_FEA_HI.wav,1068,False,IEO,It's eleven o'clock,FEA,fear
1068/1068_IEO_DIS_LO.wav,1068,False,IEO,It's eleven o'clock,DIS,disgust
1068/1068_IEO_DIS_MD.wav,1068,False,IEO,It's eleven o'clock,DIS,disgust
1068/1068_IEO_DIS_HI.wav,1068,False,IEO,It's eleven o'clock,DIS,disgust
1068/1068_TIE_NEU_XX.wav,1068,False,TIE,That is exactly what happened,NEU,neutral
1068/1068_TIE_HAP_XX.wav,1068,False,TIE,That is exactly what happened,HAP,happy/joy
1068/1068_TIE_SAD_XX.wav,1068,False,TIE,That is exactly what happened,SAD,sad
1068/1068_TIE_ANG_XX.wav,1068,False,TIE,That is exactly what happened,ANG,anger
1068/1068_TIE_FEA_XX.wav,1068,False,TIE,That is exactly what happened,FEA,fear
1068/1068_TIE_DIS_XX.wav,1068,False,TIE,That is exactly what happened,DIS,disgust
1068/1068_IOM_NEU_XX.wav,1068,False,IOM,I'm on my way to the meeting,NEU,neutral
1068/1068_IOM_HAP_XX.wav,1068,False,IOM,I'm on my way to the meeting,HAP,happy/joy
1068/1068_IOM_SAD_XX.wav,1068,False,IOM,I'm on my way to the meeting,SAD,sad
1068/1068_IOM_ANG_XX.wav,1068,False,IOM,I'm on my way to the meeting,ANG,anger
1068/1068_IOM_FEA_XX.wav,1068,False,IOM,I'm on my way to the meeting,FEA,fear
1068/1068_IOM_DIS_XX.wav,1068,False,IOM,I'm on my way to the meeting,DIS,disgust
1068/1068_IWW_NEU_XX.wav,1068,False,IWW,I wonder what this is about,NEU,neutral
1068/1068_IWW_HAP_XX.wav,1068,False,IWW,I wonder what this is about,HAP,happy/joy
1068/1068_IWW_SAD_XX.wav,1068,False,IWW,I wonder what this is about,SAD,sad
1068/1068_IWW_ANG_XX.wav,1068,False,IWW,I wonder what this is about,ANG,anger
1068/1068_IWW_FEA_XX.wav,1068,False,IWW,I wonder what this is about,FEA,fear
1068/1068_IWW_DIS_XX.wav,1068,False,IWW,I wonder what this is about,DIS,disgust
1068/1068_TAI_NEU_XX.wav,1068,False,TAI,The airplane is almost full,NEU,neutral
1068/1068_TAI_HAP_XX.wav,1068,False,TAI,The airplane is almost full,HAP,happy/joy
1068/1068_TAI_SAD_XX.wav,1068,False,TAI,The airplane is almost full,SAD,sad
1068/1068_TAI_ANG_XX.wav,1068,False,TAI,The airplane is almost full,ANG,anger
1068/1068_TAI_FEA_XX.wav,1068,False,TAI,The airplane is almost full,FEA,fear
1068/1068_TAI_DIS_XX.wav,1068,False,TAI,The airplane is almost full,DIS,disgust
1068/1068_MTI_NEU_XX.wav,1068,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1068/1068_MTI_HAP_XX.wav,1068,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1068/1068_MTI_SAD_XX.wav,1068,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1068/1068_MTI_ANG_XX.wav,1068,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1068/1068_MTI_FEA_XX.wav,1068,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1068/1068_MTI_DIS_XX.wav,1068,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1068/1068_IWL_NEU_XX.wav,1068,False,IWL,I would like a new alarm clock,NEU,neutral
1068/1068_IWL_HAP_XX.wav,1068,False,IWL,I would like a new alarm clock,HAP,happy/joy
1068/1068_IWL_SAD_XX.wav,1068,False,IWL,I would like a new alarm clock,SAD,sad
1068/1068_IWL_ANG_XX.wav,1068,False,IWL,I would like a new alarm clock,ANG,anger
1068/1068_IWL_FEA_XX.wav,1068,False,IWL,I would like a new alarm clock,FEA,fear
1068/1068_IWL_DIS_XX.wav,1068,False,IWL,I would like a new alarm clock,DIS,disgust
1068/1068_ITH_NEU_XX.wav,1068,False,ITH,I think I have a doctor's appointment,NEU,neutral
1068/1068_ITH_HAP_XX.wav,1068,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1068/1068_ITH_SAD_XX.wav,1068,False,ITH,I think I have a doctor's appointment,SAD,sad
1068/1068_ITH_ANG_XX.wav,1068,False,ITH,I think I have a doctor's appointment,ANG,anger
1068/1068_ITH_FEA_XX.wav,1068,False,ITH,I think I have a doctor's appointment,FEA,fear
1068/1068_ITH_DIS_XX.wav,1068,False,ITH,I think I have a doctor's appointment,DIS,disgust
1068/1068_DFA_NEU_XX.wav,1068,False,DFA,Don't forget a jacket,NEU,neutral
1068/1068_DFA_HAP_XX.wav,1068,False,DFA,Don't forget a jacket,HAP,happy/joy
1068/1068_DFA_SAD_XX.wav,1068,False,DFA,Don't forget a jacket,SAD,sad
1068/1068_DFA_ANG_XX.wav,1068,False,DFA,Don't forget a jacket,ANG,anger
1068/1068_DFA_FEA_XX.wav,1068,False,DFA,Don't forget a jacket,FEA,fear
1068/1068_DFA_DIS_XX.wav,1068,False,DFA,Don't forget a jacket,DIS,disgust
1068/1068_ITS_NEU_XX.wav,1068,False,ITS,I think I've seen this before,NEU,neutral
1068/1068_ITS_HAP_XX.wav,1068,False,ITS,I think I've seen this before,HAP,happy/joy
1068/1068_ITS_SAD_XX.wav,1068,False,ITS,I think I've seen this before,SAD,sad
1068/1068_ITS_ANG_XX.wav,1068,False,ITS,I think I've seen this before,ANG,anger
1068/1068_ITS_FEA_XX.wav,1068,False,ITS,I think I've seen this before,FEA,fear
1068/1068_ITS_DIS_XX.wav,1068,False,ITS,I think I've seen this before,DIS,disgust
1068/1068_TSI_NEU_XX.wav,1068,False,TSI,The surface is slick,NEU,neutral
1068/1068_TSI_HAP_XX.wav,1068,False,TSI,The surface is slick,HAP,happy/joy
1068/1068_TSI_SAD_XX.wav,1068,False,TSI,The surface is slick,SAD,sad
1068/1068_TSI_ANG_XX.wav,1068,False,TSI,The surface is slick,ANG,anger
